account_length,area_code,international_plan,number_vmail_messages,total_day_calls,total_day_charge,total_eve_calls,total_eve_charge,total_night_calls,total_intl_calls,total_intl_charge,number_customer_service_calls
0.5105620385074787,0.005318354567786236,0.0,0.0,0.6222474844309897,0.14481879488081922,0.3563297560416779,0.12093938287145901,0.3616481106094641,0.026591772838931185,0.013349069965143453,0.010636709135572473
0.3984431506832245,0.004579806329692236,0.0,0.0,0.38012392536445555,0.1175636284831997,0.5312575342442993,0.08550498417535406,0.581635403870914,0.013739418989076707,0.011999092583793659,0.02289903164846118
0.47073241343916405,0.0,0.0,0.0,0.38937125556079,0.17341549650647722,0.4939784585472709,0.12314592396019614,0.5695281051486182,0.017434533831080148,0.01598165601182347,0.005811511277026717
0.6275149827544083,0.004450460870598641,0.0,0.0,0.43614516531866676,0.09599644097881267,0.27592857397711573,0.0680920513201592,0.569658991436626,0.008900921741197282,0.009612995480493065,0.004450460870598641
0.5683159263264121,0.0,0.0,0.14090477512225094,0.6058905330256791,0.15842393549578412,0.3616555894804441,0.030059685359413536,0.3616555894804441,0.014090477512225094,0.007374016564731133,0.014090477512225094
0.3026685847119006,0.0044510085987044205,0.0,0.0,0.31157060190930946,0.11261051754722184,0.729965410187525,0.09324863014285761,0.4584538856665553,0.013353025796113263,0.014554798117763456,0.013353025796113263
0.5362982860060029,0.0,0.0,0.0,0.44190978766894645,0.16723925750811194,0.5405886722940509,0.0646990252237642,0.40758669736456227,0.03432309030438419,0.013900851573275598,0.004290386288048024
0.7560650536894341,0.0,0.0,0.0,0.42148454142456954,0.14191427961779834,0.4084489370506138,0.06274470905330705,0.23464087873120368,0.017380805831941012,0.01338322049059458,0.004345201457985253
0.4932326532072467,0.004252005631096954,0.0,0.14456819145729644,0.3529164673810472,0.19414657711588693,0.6037847996157675,0.06441788531111886,0.45071259689627713,0.012756016893290863,0.013308777625333466,0.008504011262193908
0.39755011971174253,0.010744597830047095,0.0,0.17728586419577708,0.48887920126714285,0.17690980327172542,0.5157406958422606,0.11238849330229263,0.4942515001821664,0.016116896745070643,0.021166857725192778,0.010744597830047095
0.7322437361561202,0.0,0.0,0.13760284974745882,0.45212364917022185,0.15096998372292625,0.314520799422763,0.07843362435605154,0.26046253702197564,0.014743162472942018,0.016708917469334287,0.014743162472942018
0.20852973758763413,0.0,0.0,0.0,0.5377872179891617,0.12237403021590108,0.5322995933158029,0.07600360172601928,0.581688215376032,0.032925748040152754,0.012127650528122931,0.010975249346717586
0.23062817760593363,0.0057657044401483405,0.0,0.23639388204608194,0.4266621285709772,0.1451804378029352,0.5073819907330539,0.08308380098253758,0.5881018528951307,0.028828522200741703,0.009628726415047728,0.011531408880296681
0.2370329016996446,0.005512393062782433,0.005512393062782433,0.0,0.5788012715921554,0.23570992736457683,0.573288878529373,0.09971919050573422,0.369330335206423,0.02204957225112973,0.013836106587583906,0.0
0.47626622127085083,0.0,0.00421474532098098,0.0,0.3919713148512312,0.08968978043047528,0.5015546931967367,0.0739266329300064,0.5858495996163563,0.03371796256784784,0.009441029518997397,0.0
0.6793457335784825,0.0,0.0,0.0,0.3774142964324903,0.19393703203823823,0.4313306244942746,0.0994217089459303,0.32349796837070594,0.0053916328061784325,0.011376345221036492,0.0053916328061784325
0.6235460291286864,0.008313947055049151,0.0,0.0,0.4198543262799822,0.12641356497202236,0.4572670880277034,0.05973570959052815,0.4156973527524576,0.012470920582573729,0.015505511257666669,0.016627894110098303
0.6266012229863756,0.0,0.0,0.0,0.42227473722994874,0.1866635962099268,0.37686885150629834,0.06579312841356943,0.4722212115259642,0.03178412000655528,0.014484477545844478,0.01362176571709512
0.717752382572092,0.008861140525581382,0.0,0.20380623208837179,0.429765315490697,0.16938070114648812,0.3721679020744181,0.07088912420465106,0.2702647860302322,0.008861140525581382,0.01448796475932556,0.0
0.653055617031349,0.008885110435800666,0.0,0.0,0.36873208308572764,0.18774238350846806,0.3776171935215283,0.056242749058618216,0.4842385187511363,0.017770220871601333,0.00959591927066472,0.013327665653700999
0.37744874639300213,0.004193874959922246,0.0,0.0,0.6123057441486479,0.14502419611411124,0.49068337031090276,0.08081597047770167,0.4403568707918358,0.016775499839688984,0.008261933671046825,0.004193874959922246
0.42637763348290925,0.005016207452740109,0.0,0.0,0.5467666123486719,0.201099756780351,0.47152350055757025,0.06701653156860786,0.4966045378212708,0.015048622358220326,0.016252512146877954,0.0
0.28972500788819205,0.005794500157763841,0.0,0.0,0.5215050141987457,0.15477109921387222,0.4172040113589966,0.10997961299435771,0.6431895175117864,0.011589000315527682,0.009560925260310337,0.005794500157763841
0.426294459272443,0.0051987129179566225,0.0,0.0,0.5666597080572718,0.26539429446168555,0.5198712917956623,0.08000819180735241,0.3795060430108334,0.02079485167182649,0.016427932820742928,0.0
0.626145599164421,0.0,0.0,0.0,0.5087432993210921,0.04552600293924645,0.3695998328401096,0.028480928295326096,0.43047509942553946,0.03043763329271491,0.00960959565384285,0.017392933310122805
0.25315706125261767,0.0055034143750569055,0.0,0.0,0.3962458350040972,0.20032428325207136,0.5723550950059182,0.07688269881954497,0.6218858243814304,0.01651024312517072,0.012162545768875762,0.011006828750113811
0.389960298652466,0.0,0.0,0.0,0.5459444181134524,0.16116502057165488,0.5682278637507362,0.07347966198894323,0.4233854671083917,0.011141722818641887,0.02256198870774982,0.005570861409320943
0.6166592304928193,0.004282355767311246,0.0,0.0,0.4239532209638133,0.1464137436843715,0.3168943267810322,0.11048477879663014,0.5096003363100382,0.008564711534622491,0.015245186531628034,0.004282355767311246
0.5431501340434924,0.004682328741754245,0.004682328741754245,0.0,0.4869621891424415,0.17146687852304046,0.3699039705985854,0.08151934339394142,0.5103738328512127,0.023411643708771225,0.015919917721964435,0.014046986225262736
0.28616475672904457,0.0,0.0,0.13007488942229298,0.6399684559576815,0.1464643254895019,0.49428457980471335,0.060198658824637194,0.46826960192025474,0.010405991153783439,0.015452896863368407,0.015608986730675158
0.38878712038009494,0.005554101719715643,0.0,0.13329844127317542,0.5609642736912799,0.23560499495033754,0.544301968532133,0.12257902495412423,0.3776789169406637,0.02221640687886257,0.014718369557246452,0.005554101719715643
0.5361021519175868,0.01011513494184126,0.0,0.0,0.48552647720838055,0.18106091545895855,0.4298932350282536,0.10711927903409896,0.44506593744101547,0.00505756747092063,0.016942851027584114,0.01011513494184126
0.602031625194434,0.009406744143663031,0.0,0.13639779008311395,0.48915069547047757,0.1433587807494246,0.4044899981775103,0.09030474377916509,0.3668630216028582,0.03292360450282061,0.010911823206649116,0.0
0.47996977619664294,0.0,0.0,0.0,0.536136452134548,0.13704668928848826,0.5157122063389462,0.06729788989650802,0.4289091617076384,0.025530307244502285,0.011029092729624988,0.020424245795601828
0.5189293461155288,0.009350078308387905,0.0,0.0,0.5516546201948864,0.1703116763872857,0.3553029757187404,0.08284169381231685,0.4581538371110074,0.009350078308387905,0.015147126859588408,0.0046750391541939525
0.4339093801654623,0.005863640272506247,0.0,0.20522740953771867,0.6098185883406497,0.15362737513966368,0.4925457828905248,0.06150958645859054,0.33422749553285613,0.05277276245255623,0.01723910240116837,0.011727280545012495
0.5815663928428046,0.004543487444084411,0.0,0.0,0.5679359305105515,0.1837386322387736,0.4225443322998503,0.09564041069797687,0.30895714619774,0.018173949776337645,0.017038077915316543,0.004543487444084411
0.4637124870904225,0.011310060660742013,0.0,0.0,0.3449568501526314,0.13832204188087482,0.5937781846889557,0.09370385257424758,0.5315728510548746,0.011310060660742013,0.01696509099111302,0.005655030330371007
0.6281652356654551,0.00405267893977713,0.0,0.0,0.405267893977713,0.14014163773749314,0.4214786097368215,0.06577497919258282,0.4822687938334785,0.01621071575910852,0.009726429455465112,0.0
0.4432345197598374,0.005540431496997968,0.0,0.0,0.5540431496997967,0.11706931753156706,0.5928261701787826,0.08149974732084012,0.343506752813874,0.04986388347298171,0.01180111908860567,0.005540431496997968
0.3850844577761974,0.004936980227899967,0.0,0.0,0.4591391611946969,0.21224077999741955,0.5529417855247962,0.0748446202549635,0.5183829239294965,0.034558861595299764,0.012688039185702913,0.014810940683699899
0.5259482289968486,0.005843869211076095,0.0,0.0,0.41491471398640273,0.1779458174772671,0.4733534060971637,0.09467068121943274,0.5317920982079246,0.04090708447753266,0.016713465943677633,0.017531607633228287
0.43961958178982596,0.0,0.0,0.0,0.44807380451655343,0.20006918082800446,0.4776635840600994,0.02912479729357597,0.5791142567808285,0.021135556816818557,0.011201845112913835,0.004227111363363711
0.4240657386654543,0.005809119707745948,0.0,0.0,0.6390031678520544,0.15812423844484472,0.4182566189577083,0.10531934030143404,0.4182566189577083,0.023236478830983794,0.02039001017418828,0.0
0.5114057236072622,0.005165714379871336,0.0,0.0,0.4494171510488062,0.17403291745786528,0.3925942928702215,0.09101988737333294,0.5837257249254609,0.015497143139614008,0.01213942879269764,0.020662857519485343
0.5167818772928214,0.0,0.0,0.0,0.5641535493779968,0.15529295412649285,0.4478776269871119,0.07665597846510186,0.4134255018342572,0.021532578220534226,0.006158317371072789,0.0043065156441068455
0.378473056351016,0.004915234498065143,0.0,0.0,0.3538968838606903,0.2104211888621688,0.619319546756208,0.0859182990261787,0.5357605602891006,0.034406641486456,0.013025371419872629,0.009830468996130286
0.4907007684085404,0.01001430139609266,0.0,0.10515016465897294,0.5708151795772817,0.13719592912646944,0.41559350793784544,0.10735331096611334,0.4606578642202624,0.04005720558437064,0.005958509330675133,0.02002860279218532
0.4917927712319154,0.004553636770665883,0.0,0.0,0.623848237581226,0.13802073051888292,0.3460763945706071,0.07317694290460074,0.4644709506079201,0.022768183853329415,0.01794132887642358,0.0
0.6100657388933444,0.004519005473284032,0.0,0.0,0.3705584488092907,0.1165451511559952,0.4744955746948234,0.04573233538963441,0.45190054732840323,0.027114032839704195,0.012833975544126653,0.0
0.4649902452835915,0.0,0.0,0.0,0.48456878192711117,0.11233185399219395,0.5188312210532705,0.0764052392513354,0.4992526844097509,0.0440517074479192,0.016543863463774098,0.00489463416087991
0.5907536879215253,0.0,0.0,0.0,0.4551708743001916,0.14037663453151653,0.5278045244544775,0.07147151175181732,0.36316825077142945,0.009684486687238118,0.01476884219803813,0.004842243343619059
0.48673144541274826,0.0,0.0,0.0,0.3330267784403015,0.20739883063482156,0.502101912109993,0.08151470838438764,0.5892012233943795,0.020493955596326243,0.01634392958807018,0.020493955596326243
0.19445271150233803,0.010802928416796557,0.0,0.1566424620435501,0.5509493492566244,0.25840604772977366,0.4105112798382692,0.09285116974236642,0.6103654555490056,0.03240878525038968,0.01312555802640782,0.010802928416796557
0.42181611389649254,0.009071314277343926,0.0,0.09524879991211121,0.5941710851660271,0.09089456905898613,0.5216005709472757,0.06340848679863403,0.3900665139257888,0.013606971416015887,0.012019491417480701,0.004535657138671963
0.5772968569646489,0.004094303950103893,0.0,0.13101772640332457,0.37258165945945426,0.10342211777962435,0.39714748316007764,0.04561054600415737,0.5813911609147528,0.004094303950103893,0.011177449783783629,0.004094303950103893
0.6262134939558314,0.0,0.0,0.0,0.3589758882549352,0.155835421712448,0.4826231386538573,0.05013696572627262,0.43077106590592223,0.02792034686427274,0.010330528339780912,0.011965862941831173
0.5942240527255125,0.0,0.0,0.0,0.49518671060459374,0.13889987232458856,0.41100496980181284,0.13350233717899848,0.4258605711199506,0.0396149368483675,0.0110921823175429,0.004951867106045937
0.49529246732111915,0.004808664731273001,0.0,0.0,0.5626137735589412,0.1512325057985359,0.4520144847396621,0.09126845659956156,0.4375884905458431,0.009617329462546002,0.016349460086328205,0.009617329462546002
0.4383031391049844,0.0,0.0,0.0,0.5232802783192161,0.12241180527860637,0.5053903542741147,0.07258836681299896,0.5053903542741147,0.017889924045101407,0.0146250129068704,0.017889924045101407
0.5623629852597324,0.0,0.0,0.0,0.48588161926440876,0.09690638961995707,0.4049013493870073,0.07877580697518331,0.5128750425568759,0.03149232717454501,0.016151064936659514,0.004498903882077859
0.35641587445424294,0.005657394832607031,0.0,0.0,0.7071743540758788,0.056630522274396376,0.3337862951238148,0.08157963348619338,0.4978507452694187,0.01697218449782109,0.014369782874821858,0.005657394832607031
0.17185776015387594,0.009547653341881996,0.004773826670940998,0.20050072017952192,0.4248705737137488,0.1597322404096858,0.5824068538548017,0.10344882395929143,0.6015021605385658,0.028642960025645987,0.02577866402308139,0.0
0.3212956300407036,0.010040488438771988,0.0,0.0,0.4166802702090375,0.13875955022382888,0.5472066199130733,0.06501216264104862,0.6124697947650912,0.015060732658157982,0.019227535360248356,0.005020244219385994
0.38046815035605347,0.00514146149129802,0.0,0.0,0.5861266100079743,0.2469443954270439,0.24679015158230497,0.09609391527236,0.5912680714992723,0.02056584596519208,0.01305931218789697,0.00514146149129802
0.5039420651676503,0.008998965449422327,0.0,0.1619813780896019,0.5264394787912061,0.08697500106866678,0.3689575834263154,0.06024807368388248,0.5309389615159172,0.01349844817413349,0.012148603356720142,0.008998965449422327
0.4514962469955752,0.0,0.0,0.0,0.5818250605613082,0.18976806175267633,0.5166606537784417,0.08499300484679592,0.37702263924372775,0.02327300242245233,0.010938311138552596,0.009309200968980932
0.2547726762163929,0.0,0.0,0.0,0.5095453524327858,0.19789190698286344,0.42646730584048376,0.10700452401088502,0.6424702269804691,0.03876975507640761,0.01960641899578328,0.005538536439486802
0.20905515243662814,0.0,0.0,0.11217593545380047,0.520088428013075,0.18534523880662032,0.43850592950122,0.061441819191740715,0.6271654573098845,0.015296718470972791,0.009891877944562404,0.0
0.5338263102454022,0.00882357537595706,0.0,0.0,0.45441413186178864,0.14303015684426398,0.5161791594934881,0.06882388793246508,0.45441413186178864,0.01764715075191412,0.011691237373143105,0.013235363063935591
0.7232317106723116,0.0037473145630689724,0.0,0.0,0.46466700582055254,0.10885948805715365,0.35599488349155234,0.042157288834525936,0.3335109961131385,0.011241943689206916,0.011729094582405883,0.0037473145630689724
0.5475853658371842,0.008424390243648988,0.0,0.0,0.5012512194971148,0.11040163414302,0.4127951219388004,0.03946826829149551,0.4928268292534658,0.02106097560912247,0.010446243902124746,0.008424390243648988
0.4630782710182928,0.0,0.0,0.0,0.2832949422700144,0.18653882352548642,0.5665898845400288,0.10623560335125541,0.5774858438581063,0.016343938977116217,0.017651454095285516,0.005447979659038739
0.7021584542779145,0.004334311446159965,0.0,0.0,0.4681056361852763,0.052098423582842786,0.377085095815917,0.05803643026408194,0.35541353858511715,0.013002934338479896,0.010662406157553515,0.01733724578463986
0.27547209440045384,0.009031871947555864,0.0,0.12193027129200415,0.5599760607484635,0.14396803884404047,0.46514140529912695,0.056268562233273034,0.5825557406173532,0.02709561584266759,0.007812569234635821,0.018063743895111728
0.4513915321428078,0.0,0.0,0.0,0.44157867274839896,0.0764912389794171,0.6034908527561452,0.08075983281598496,0.4219529539595812,0.01962571878881773,0.012167945649066992,0.009812859394408865
0.5425282855533058,0.0,0.0,0.1490917425948016,0.4762652888445051,0.1507897318854646,0.4845481634331052,0.05690334842368261,0.4224266040186045,0.016565749177200176,0.010643493846351113,0.012424311882900134
0.41713787006971187,0.004634865222996798,0.0,0.0,0.4264076005157055,0.11466656561694079,0.5283746354216351,0.08574500662544078,0.5700884224286062,0.009269730445993597,0.013626503755610588,0.013904595668990397
0.39416827191118115,0.0,0.0,0.0,0.6569471198519685,0.1485751606257212,0.4519796184581544,0.07068751009607181,0.42044615670525987,0.02627788479407874,0.008671701982045985,0.005255576958815749
0.3285808147326999,0.004212574547855127,0.0,0.0,0.48444607300333964,0.16542780249427086,0.5897604366997178,0.08248220964700338,0.5055089457426153,0.012637723643565382,0.010826316587987677,0.004212574547855127
0.4490106176402885,0.0,0.0,0.0,0.5256709669935085,0.18644892110551,0.5585254024306028,0.09363514099571871,0.3285443543709428,0.005475739239515713,0.01051341933987017,0.021902956958062852
0.6501848033507194,0.0,0.0,0.0,0.43478615684189204,0.13358704947371527,0.5105745695024053,0.06868823505337046,0.3191091059390033,0.039888638242375415,0.009812605007624353,0.0039888638242375415
0.42673054422673806,0.009378693279708528,0.004689346639854264,0.0,0.5252068236636775,0.10354077380798214,0.38921577110790395,0.06907407600505332,0.6096150631810543,0.014068039919562793,0.014161826852359878,0.014068039919562793
0.3451547442084949,0.004602063256113266,0.0,0.09664332837837858,0.44640013584298677,0.1375556707252255,0.4878187051480062,0.08509214960553427,0.6166764763191775,0.018408253024453064,0.00658095045624197,0.023010316280566327
0.4044275163616159,0.008888516843112438,0.0,0.0,0.4710913926849592,0.15346024329633623,0.5022012016358527,0.07937445540899407,0.5733093363807522,0.013332775264668657,0.01439939728584215,0.013332775264668657
0.6107784769482925,0.009618558692099094,0.0,0.17313405645778368,0.562685683487797,0.1497609588359829,0.36550523029976556,0.05184403135041411,0.34145883356951784,0.03847423476839638,0.014524023625069632,0.004809279346049547
0.6207386722493952,0.005493262586277833,0.0,0.12634503948439016,0.5548195212140612,0.1914402011317825,0.32959575517667,0.07097295261470961,0.32410249259039214,0.027466312931389167,0.015106472112264041,0.010986525172555666
0.5113269558756899,0.009296853743194361,0.0,0.0,0.5345690902336757,0.1173727785078288,0.39046785721416316,0.10919154721381776,0.5206238096188842,0.013945280614791541,0.015572230019850555,0.0046484268715971805
0.5627189777945703,0.004689324814954752,0.0,0.18288366778323534,0.31887408741692314,0.1596715099492093,0.454864507050611,0.08783105378410251,0.5439616785347513,0.018757299259819008,0.013317682474471496,0.0
